id,type,price,rent,roomNum,grossArea,netFloorArea,floor,address,postDate,latitude,longitude,title,region,propertyName,contact,imageURL,pageURL,agentName
14422,sell,2800000,0,2,578,443,Mid level,青衣長發村,12/16/2018,22.36214148,114.1033201,"Estate,Public Estate,Apartment 2 bedroom",Tsing Yi,  Cheung Fat Estate,吳月娥小姐 Queenie Ng,https://i1.28hse.com/2018/12/756367_2018125532_tmb3.jpg,https://www.28hse.com/en/buy-property-735013.html,Midland Realty
14423,sell,4300000,0,2,540,381,Low level,NO. 10 CHING HONG ROAD TSING YI,11/13/2018,22.349736,114.102553,"Estate,Home Ownership,Apartment 2 bedroom",Tsing Yi,  Ching Shing Court,吳月娥小姐 Queenie Ng,https://i1.28hse.com/2018/11/736726_2018113251_tmb3.jpg,https://www.28hse.com/en/buy-property-714360.html,Midland Realty
14430,sell,5900000,0,2,653,490,High level,NO.2 KWUN TSING ROAD,11/7/2018,22.37213,113.994263,"Estate,Apartment 2 bedroom",Tuen Mun Sham Tseng,   Aegean Coast,鄭先生 IVAN,https://i1.28hse.com/2018/11/733393_2018113609_tmb3.jpg,https://www.28hse.com/en/buy-property-710980.html,Century21 Sky On
14433,sell,5800000,0,3,690,568,Mid level,NOS.2/22 SIU HONG ROAD,11/27/2018,22.413196,113.978092,"Estate,Home Ownership,Apartment 3 bedroom",Tuen Mun,  Siu Hong Court,林琛馥 SAMF LAM,https://i1.28hse.com/2018/06/724040_2018062289_tmb3.jpg,https://www.28hse.com/en/buy-property-724040.html,Midland Realty
14434,sell,4400000,0,2,535,419,High level,NO.11 TSUN WEN ROAD,11/27/2018,22.399833,113.972945,"Estate,Apartment 2 bedroom",Tuen Mun,  Tai Hing Gardens,林琛馥 SAMF LAM,https://i1.28hse.com/2017/10/724043_2017104676_tmb3.jpg,https://www.28hse.com/en/buy-property-724043.html,Midland Realty
14437,sell,9800000,0,2,680,555,Mid level,HONG ON STREET,12/28/2018,22.2827778,114.2163889,"Estate,Apartment 2 bedroom",Quarry Bay,  Street Kornhill,Eric Lo,https://i1.28hse.com/2018/12/763249_2018124195_tmb3.jpg,https://www.28hse.com/en/buy-property-742150.html,Dynamic Property
14439,sell,7600000,0,3,901,680,Mid level,NO. 1 LOHAS PARK ROAD,12/7/2018,22.2963019,114.2716941,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Lohas Park,張先生 Mr. Cheung,https://i1.28hse.com/2018/12/729608_2018124383_tmb3.jpg,https://www.28hse.com/en/buy-property-729608.html,金牌物業
14464,sell,4700000,0,2,538,381,Low level,NOS.32-36 (NO.34) MEI TIN ROAD,12/9/2018,22.379754,114.175567,"Estate,Home Ownership,Apartment 2 bedroom",Tai Wai,  May Shing Court,陳小姐 wing,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-730520.html,美聯物業
14471,sell,8600000,0,2,695,516,Mid level,88 O KING ROAD,12/21/2018,22.30075543,114.2546529,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Ocean Shores,程偉萍 Kary Ching,https://i1.28hse.com/2018/12/759509_2018121065_tmb3.jpg,https://www.28hse.com/en/buy-property-738261.html,Hong Kong Property
14472,sell,4400000,0,2,535,419,High level,NO.11 TSUN WEN ROAD,12/7/2018,22.399833,113.972945,"Estate,Apartment 2 bedroom",Tuen Mun,  Tai Hing Gardens,林琛馥 SAMF LAM,https://i1.28hse.com/2018/12/751183_2018120779_tmb3.jpg,https://www.28hse.com/en/buy-property-729633.html,Midland Realty
14474,sell,19800000,0,3,1702,1245,High level,NO.1 CASTLE PEAK ROAD CASTLE PEAK BAY,12/18/2018,22.368713,113.994914,"Estate,Studio,Apartment 3 bedroom",Tuen Mun Sham Tseng,   Hong Kong Gold Coast,鄭先生 IVAN,https://i1.28hse.com/2018/12/758062_2018124993_tmb3.jpg,https://www.28hse.com/en/buy-property-736787.html,Century21 Sky On
14477,sell,5500000,0,2,505,431,Mid level,NO.16 HOI TING ROAD,12/28/2018,22.315166,114.16561,"Estate,Home Ownership,Apartment 2 bedroom",Olympic,  Charming Garden,李先生 不要來電 請Whatsapp,https://i1.28hse.com/2019/01/727011_2019013534_tmb3.jpg,https://www.28hse.com/en/buy-property-704642.html,Dragon Of Tang Palace Pro
14482,sell,5300000,0,1,471,365,Low level,No.1 Fung Shue Wo Road,11/15/2018,22.35235722,114.1078135,"Estate,Apartment 1 bedroom",Tsing Yi,  Greenfield Garden,葉健聰 Ivan Ip,https://i1.28hse.com/2018/12/716381_2018120400_tmb3.jpg,https://www.28hse.com/en/buy-property-716381.html,Midland Realty
14484,sell,7200000,0,3,793,642,High level,NO.11 LAI KONG STREET,12/27/2018,22.349214,114.130114,"Estate,Home Ownership,Apartment 3 bedroom",Kwai Chung,  Highland Park,陳先生 andy chan,https://i1.28hse.com/2018/12/741124_2018124833_tmb3.jpg,https://www.28hse.com/en/buy-property-741124.html,Hong Kong Property
14485,sell,7200000,0,3,727,571,High level,NO.11 LAI KONG STREET,12/27/2018,22.349214,114.130114,"Estate,Home Ownership,Apartment 3 bedroom",Kwai Chung,  Highland Park,陳先生 andy chan,https://i1.28hse.com/2018/12/741160_2018124410_tmb3.jpg,https://www.28hse.com/en/buy-property-741160.html,Hong Kong Property
14486,sell,8900000,0,2,678,498,High level,NO.9 SHAM SHING ROAD,12/21/2018,22.334701,114.149544,"By Owner, Estate,Apartment 2 bedroom",Lai Chi Kok,  The Pacifica,Ng,https://i1.28hse.com/2018/12/730156_2018121858_tmb3.jpg,https://www.28hse.com/en/buy-property-730156.html,By Owner
14488,sell,6200000,0,2,523,371,High level,No.8 Pitt Street,12/28/2018,22.3132813,114.1675614,"Stand-alone Building,Apartment 2 bedroom",Yau Ma Tei,  Hang Yue Court,鄧生 Tony Tang,https://i1.28hse.com/2018/12/763176_2018122202_tmb3.jpg,https://www.28hse.com/en/buy-property-742073.html,Kwong Shun Property
14496,sell,10000000,0,3,859,777,Low level,必嘉街121號,12/28/2018,22.30367375,114.1905534,"Estate,Apartment 3 bedroom",Whampo,  a Garden,梁先生 Sunny Leung,https://i1.28hse.com/2018/12/763164_2018121416_tmb3.jpg,https://www.28hse.com/en/buy-property-742061.html,Fortune Real Estate
14508,sell,4800000,0,2,527,395,Low level,18 FANLING STATION ROAD,12/28/2018,22.492702,114.139404,"Estate,Apartment 2 bedroom",Fan Ling,  Fanling Town Center,陳桂新 SUNNY CHAN,https://i1.28hse.com/2018/12/742023_2018121437_tmb3.jpg,https://www.28hse.com/en/buy-property-742023.html,Century 21 Goodwin
14511,sell,11800000,0,3,741,591,Mid level,21 GRANDEUR ROAD,11/4/2018,22.33322522,114.1744655,"Estate,Apartment 3 bedroom",Yau Yat Tsuen,  Parc Oasis,鍾先生 Kar Chung,https://i1.28hse.com/2018/11/730470_2018114508_tmb3.jpg,https://www.28hse.com/en/buy-property-708218.html,Tim Fat Property
14518,sell,5300000,0,1,331,244,Mid level,NO. 468 CASTLE PEAK ROAD,12/20/2018,22.340175,114.152943,"Stand-alone Building,Apartment 1 bedroom",Cheung Sha Wan,  One New York,胡生 Andy Wu,https://i1.28hse.com/2018/12/759186_2018124785_tmb3.jpg,https://www.28hse.com/en/buy-property-737938.html,Property Specialist
14529,sell,4200000,0,2,418,290,Low level,NOS.12-14 APLIU STREET KOWLOON,12/28/2018,22.327114,114.166269,"Stand-alone Building,Apartment 2 bedroom",Sham Shui Po,  Peony Court,廖生 Mike Liu,https://i1.28hse.com/2018/12/763105_2018122214_tmb3.jpg,https://www.28hse.com/en/buy-property-742002.html,Kwong Shun Property
14530,sell,6200000,0,2,598,471,Mid level,No.1 Fung Shue Wo Road,10/18/2018,22.35235722,114.1078135,"Estate,Apartment 2 bedroom",Tsing Yi,  Greenfield Garden,邱惠芳 YAU WAI FONG (KAKIE),https://i1.28hse.com/2018/12/718617_2018123957_tmb3.jpg,https://www.28hse.com/en/buy-property-695868.html,Kai Shing (REA) Limited
14538,sell,9300000,0,1,750,600,Mid level,NOS.414-430 LOCKHART ROAD,12/28/2018,22.279631,114.180741,"Stand-alone Building,Apartment 1 bedroom",Wan Chai,  Wai Tak Building,陳生 Martin Chan,https://i1.28hse.com/2018/12/763088_2018122440_tmb3.jpg,https://www.28hse.com/en/buy-property-741984.html,AVT Property
14546,sell,6300000,0,1,392,259,High level,No. 1 Kwai Heung Street,12/28/2018,22.2871773,114.1429825,New apartment for sale,Sai Yin Pun,  The Met. Sublime,曾先生 Jacky Tsang,https://i1.28hse.com/2018/12/763061_2018125892_tmb3.jpg,https://www.28hse.com/en/buy-property-741958.html,Golden House Property
14548,sell,2600000,0,open style,600,400,Low level,77/87 Wang Lung St. Tsuen Wan,12/10/2018,22.365962,114.118817,Office/industrial 7 bedroom,Tsuen Wan,  Richwealth Industrial Building,歐先生 IVAN,https://i1.28hse.com/2018/12/753046_2018125225_tmb3.jpg,https://www.28hse.com/en/buy-property-731555.html,Century 21 Wystan Property
14557,sell,3700000,0,1,504,372,Low level,保安道,11/19/2018,22.3275932,114.1642557,Office/industrial 1 bedroom,Cheung Sha Wan,  Apartment,康宏地產 Convoy Estate,https://i1.28hse.com/2018/12/288396_2018120321_tmb3.jpg,https://www.28hse.com/en/buy-property-252738.html,Convoy Estate
14563,sell,7100000,0,2,530,446,High level,1-8 KAI YUEN TERRACE,12/28/2018,22.290448,114.203642,"Estate,Apartment 2 bedroom",North Point,  Full Wealth Gardens,王小姐 Michelle Wong,https://i1.28hse.com/2019/01/741856_2019013555_tmb3.jpg,https://www.28hse.com/en/buy-property-741856.html,Hing Cheong Realty
14565,sell,7800000,0,2,639,496,Low level,No.8 Wu Kai Sha Road,12/8/2018,22.43087258,114.2426181,"Estate,Apartment 2 bedroom",Ma On Shan,  Double CovePHASE 1,鄧小姐 Maggie Deng,https://i1.28hse.com/2018/12/751902_2018122220_tmb3.jpg,https://www.28hse.com/en/buy-property-730397.html,Midland Realty
14566,sell,5800000,0,2,377,298,High level,NO.5 PEACE AVENUE,12/28/2018,22.318391,114.174073,"Stand-alone Building,Apartment 2 bedroom",Ho Man Tin,  Valiant Court,張小姐 Woody Cheung,https://i1.28hse.com/2018/12/762962_2018120160_tmb3.jpg,https://www.28hse.com/en/buy-property-741851.html,Chi Fu Real Estate
14569,sell,12000000,0,3,1000,801,Mid level,No.2-4 Hysan Avenue,12/28/2018,22.2777781,114.1842036,"Stand-alone Building,Apartment 3 bedroom",Causeway Bay,  Empire Court,周東威 ROY CHAU,https://i1.28hse.com/2018/12/762960_2018123463_tmb3.jpg,https://www.28hse.com/en/buy-property-741847.html,Wan Chai Property
14571,sell,65000000,0,4,2976,2121,Whole Building,NO.28 TSING FAT STREET,12/28/2018,22.36374,113.998787,Open day Welcome to make an appointment,Tuen Mun Sham Tseng,   Aqua Blue,天堃地產,https://i1.28hse.com/2018/12/661980_2018125177_tmb3.jpg,https://www.28hse.com/en/buy-property-661980.html,SKYKING (HK)
14572,sell,6200000,0,2,612,450,Low level,NO.100 YEUNG UK ROAD,10/23/2018,22.366887,114.1171145,"Estate,Apartment 2 bedroom",Tsuen Wan,  Chelsea Court,黃嘉豪 Mr. Wong,https://i1.28hse.com/2018/10/722252_2018105046_tmb3.jpg,https://www.28hse.com/en/buy-property-699743.html,Midland Realty
14574,sell,6800000,0,1,508,390,Mid level,Nos.150/158 Lockhart Road,12/28/2018,22.278066,114.173459,"Stand-alone Building,Apartment 1 bedroom",Wan Chai,  Fortune Building,黃先生 KEN WONG,https://i1.28hse.com/2018/12/762939_2018122189_tmb3.jpg,https://www.28hse.com/en/buy-property-741823.html,Richland Realty
14575,sell,4400000,0,2,447,228,High level,"NOS.1136, 1138, 1140 & 1142 CANTON ROAD",12/28/2018,22.322057,114.166697,Silence envirnoment,Mong Kok,  On Ying Mansion,馮生 Vincent Fung,https://i1.28hse.com/2018/08/684149_2018083280_tmb3.jpg,https://www.28hse.com/en/buy-property-660263.html,FU WING PROPERTY AGENCY
14589,sell,7500000,0,2,608,445,High level,1 TONG TAK STREET,11/24/2018,22.3094444,114.2625,"Estate,Apartment 2 bedroom",Tseung Kwan O,   Plaza,張慷玲 Connie Chong,https://i1.28hse.com/2018/11/743977_2018111803_tmb3.jpg,https://www.28hse.com/en/buy-property-721987.html,Midland Realty
14590,sell,4100000,0,2,360,283,Mid level,NOS.26-36 SHUN NING ROAD,12/2/2018,22.33581344,114.1609785,"Stand-alone Building,Apartment 2 bedroom",Cheung Sha Wan,  Hong Fook Building,劉先生 Kenji Lau,https://i1.28hse.com/2018/12/748094_2018123253_tmb3.jpg,https://www.28hse.com/en/buy-property-726372.html,Grand Property
14594,sell,8500000,0,2,570,393,High level,NO.1 QUEEN STREET,12/28/2018,22.286962,114.147285,"Estate,Apartment 2 bedroom",Sheung Wan,  Queen's Terrace,周小姐 Anny Chau,https://i1.28hse.com/2018/12/762924_2018120479_tmb3.jpg,https://www.28hse.com/en/buy-property-741808.html,Kamson Property
14613,sell,14000000,0,3,979,753,Low level,NO.28 LOK KING STREET,10/3/2018,22.39484552,114.198702,"horsecourse landscape,Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,South-east,luxurious property well management",Fotan,  The Palazzo,黃國輝 Stephen,https://i1.28hse.com/2018/12/708177_2018121065_tmb3.jpg,https://www.28hse.com/en/buy-property-684673.html,Midland Realty
14614,sell,18000000,0,3,1300,1012,Low level,NO.28 LOK KING STREET,10/3/2018,22.39484552,114.198702,"horsecourse landscape,Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,South-east,luxurious property well management",Fotan,  The Palazzo,黃國輝 Stephen,https://i1.28hse.com/2018/12/708190_2018125737_tmb3.jpg,https://www.28hse.com/en/buy-property-684688.html,Midland Realty
14615,sell,3800000,0,1,277,216,High level,NOS.2/2K NELSON STREET,12/28/2018,22.31771856,114.1667247,"Stand-alone Building,Apartment 1 bedroom",Mong Kok,  Shun King Building,陳先生 Calvin Chan,https://i1.28hse.com/2018/11/738250_2018113499_tmb3.jpg,https://www.28hse.com/en/buy-property-715939.html,TAI TUNG
14616,sell,3900000,0,1,957,705,High level,"1 Chun Pin St., Kwai Chung",11/8/2018,22.3693,114.136885,Office/industrial 1 bedroom,Kwai Chung,  South China Industrial Building,張生 Jason,https://i1.28hse.com/2018/11/711542_2018114809_tmb3.jpg,https://www.28hse.com/en/buy-property-711542.html,Pailee Property Agency
14617,sell,7300000,0,2,750,516,High level,Nos.107-115 Hennessy Road,12/28/2018,22.27774,114.1722825,"Stand-alone Building,Apartment 2 bedroom",Wan Chai,  Hip Sang Building,陳小姐 JOYCE CHAN,https://i1.28hse.com/2018/12/534855_2018125626_tmb3.jpg,https://www.28hse.com/en/buy-property-534855.html,Century21 Asia
14620,sell,6900000,0,2,467,379,High level,NO.1 SHA TIN CENTRE STREET,12/25/2018,22.379528,114.186364,"Estate,Apartment 2 bedroom",ShaTin,  Scenery Court,江文達 Mr. Kong,https://i1.28hse.com/2018/12/761670_2018121140_tmb3.jpg,https://www.28hse.com/en/buy-property-740517.html,Midland Realty
14626,sell,5500000,0,1,496,360,Low level,NO.100 YEUNG UK ROAD,12/26/2018,22.366887,114.1171145,"Estate,Apartment 1 bedroom",Tsuen Wan,  Chelsea Court,任先生 Frankie Yam,https://i1.28hse.com/2018/12/761902_2018125816_tmb3.jpg,https://www.28hse.com/en/buy-property-740753.html,Midland Realty
14628,sell,6100000,0,2,593,477,Mid level,NO.398 CASTLE PEAK ROAD TSUEN WAN,12/28/2018,22.376377,114.111252,"Estate,Apartment 2 bedroom",Tsuen Wan,  Discovery Park,李意文 Coco Li,https://i1.28hse.com/2018/12/762707_2018122588_tmb3.jpg,https://www.28hse.com/en/buy-property-741563.html,Midland Realty
14646,sell,14500000,0,2,1074,815,High level,紅荔道8號,12/28/2018,22.304276,114.184419,"Estate,Apartment 2 bedroom",Hung Hom,  Royal Peninsula,關生 Mr Kwan,https://i1.28hse.com/2018/09/702973_2018093095_tmb3.jpg,https://www.28hse.com/en/buy-property-679659.html,Fortune Real Estate
14653,sell,5900000,0,1,366,244,Mid level,NO.157 PRINCE EDWARD ROAD WEST,12/28/2018,22.323863,114.168764,"Stand-alone Building,Apartment 1 bedroom",Prince Edward,  Bijou Apartments,陳先生 Alex Chan,https://i1.28hse.com/2018/11/741675_2018113749_tmb3.jpg,https://www.28hse.com/en/buy-property-741675.html,Collin Realty
14654,sell,4600000,0,open style,320,210,Mid level,赫德道2A 號,12/12/2018,22.298158,114.17453,Office/industrial 7 bedroom,Tsim Sha Tsui,  Supreme House,陳先生 Alex Chan,https://i1.28hse.com/2018/11/732731_2018112560_tmb3.jpg,https://www.28hse.com/en/buy-property-732731.html,Collin Realty
14655,sell,9300000,0,3,1200,887,Mid level,NO.166/168 PRINCE EDWARD ROAD WEST,12/15/2018,22.32472059,114.1711396,"Estate,Stand-alone Building,Apartment 3 bedroom",Prince Edward,   166,陳先生 Alex Chan,https://i1.28hse.com/2018/03/734940_2018034768_tmb3.jpg,https://www.28hse.com/en/buy-property-734940.html,Collin Realty
14694,sell,4100000,0,1,379,321,High level,Nos.4 Kik Yeung Road,12/28/2018,22.44480192,114.025501,"By Owner, Stand-alone Building,Apartment 1 bedroom",Yuen Long,  Healey Building,Leung_4245 Emily,https://i1.28hse.com/2018/08/659556_2018080724_tmb3.jpg,https://www.28hse.com/en/buy-property-659556.html,By Owner
14695,sell,12700000,0,3,1008,790,Mid level,NO. 2 LOK KWAI PATH,12/27/2018,22.401363,114.194698,"Estate,Apartment 3 bedroom",Fotan,  The Grandville,梁文洪 Albert Leung,https://i1.28hse.com/2018/12/741514_2018125492_tmb3.jpg,https://www.28hse.com/en/buy-property-741514.html,Midland Realty
14702,sell,5500000,0,2,444,374,Low level,NO. 210 CASTLE PEAK ROAD TSUEN,12/27/2018,22.3729197,114.118342,"Stand-alone Building,Apartment 2 bedroom",Tsuen Wan,  Fou Wah Centre,陳小姐 Nic Chan,https://i1.28hse.com/2018/12/762175_2018123710_tmb3.jpg,https://www.28hse.com/en/buy-property-741022.html,Midland Realty
14703,sell,18000000,0,3,1351,1014,Mid level,NO. 63 MEI TIN ROAD,12/25/2018,22.38147812,114.1787624,"Estate,Apartment 3 bedroom",ShaTin,  Peak One,郭小姐 Berry Kwok,https://i1.28hse.com/2018/12/761682_2018122085_tmb3.jpg,https://www.28hse.com/en/buy-property-740532.html,Midland Realty
14708,sell,13900000,0,3,979,753,Low level,NO.28 LOK KING STREET,12/25/2018,22.39484552,114.198702,"Estate,Apartment 3 bedroom",Fotan,  The Palazzo,郭小姐 Berry Kwok,https://i1.28hse.com/2018/12/761665_2018123863_tmb3.jpg,https://www.28hse.com/en/buy-property-740512.html,Midland Realty
14714,sell,3900000,0,1,240,179,High level,NOS.28-36 APLIU STREET,12/28/2018,22.327367,114.165939,"Stand-alone Building,Apartment 1 bedroom",Sham Shui Po,  Fortune Mansion,廖先生 WALLESS LIU,https://i1.28hse.com/2018/09/704089_2018090160_tmb3.jpg,https://www.28hse.com/en/buy-property-680796.html,FU WING PROPERTY AGENCY
14717,sell,6500000,0,2,644,506,High level,NOS.2-18 LOK KING STREET,12/22/2018,22.398391,114.20067,"Estate,Apartment 2 bedroom",Fotan,  Jubilee Garden,郭明泓 johnny kwok,https://i1.28hse.com/2018/12/704655_2018121822_tmb3.jpg,https://www.28hse.com/en/buy-property-681377.html,Midland Realty
14718,sell,11300000,0,2,1025,880,Low level,2 LUNG PAK STREET,12/25/2018,22.364176,114.179208,"Estate,Apartment 2 bedroom",Tai Wai,  World-Wide Gardens,郭小姐 Berry Kwok,https://i1.28hse.com/2018/12/761655_2018123210_tmb3.jpg,https://www.28hse.com/en/buy-property-740502.html,Midland Realty
14719,sell,13500000,0,2,1128,875,Mid level,NO. 2 LOK KWAI PATH,12/25/2018,22.401363,114.194698,"Estate,Apartment 2 bedroom",Fotan,  The Grandville,郭小姐 Berry Kwok,https://i1.28hse.com/2018/12/761668_2018120616_tmb3.jpg,https://www.28hse.com/en/buy-property-740515.html,Midland Realty
14720,sell,5300000,0,2,377,301,Low level,NOS.2-16 WANG POK STREET,12/25/2018,22.38286,114.18954,"Estate,Apartment 2 bedroom",ShaTin,  Shatin Centre,江文達 Mr. Kong,https://i1.28hse.com/2018/12/761656_2018122939_tmb3.jpg,https://www.28hse.com/en/buy-property-740503.html,Midland Realty
14731,sell,4300000,0,2,447,309,Low level,NO.7 HOI CHU ROAD,12/24/2018,22.38431043,113.9730746,"Estate,Apartment 2 bedroom",Tuen Mun,  Goodview Garden,祥益地產 Many Wells Property Agent Ltd.,https://i1.28hse.com/2018/12/739814_2018123280_tmb3.jpg,https://www.28hse.com/en/buy-property-739814.html,Many Wells Property
14741,sell,6400000,0,2,474,391,Mid level,NO.21 GREIG ROAD,12/28/2018,22.281614,114.214654,"Estate,Apartment 2 bedroom",Quarry Bay,  Nan Fung Sun Chuen,陳先生 Ryan Chan,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-741606.html,Cheong Shing Property
14743,sell,20800000,0,4,1250,932,Low level,紅荔道8號,12/28/2018,22.304276,114.184419,"Estate,Apartment 4 bedroom",Hung Hom,  Royal Peninsula,陳遠禮 Ray Chan,https://i1.28hse.com/2018/12/762742_2018123304_tmb3.jpg,https://www.28hse.com/en/buy-property-741605.html,Century 21 Links Properties
14744,sell,5500000,0,2,724,539,Low level,NO.3 SHEUNG LOK STREET,12/28/2018,22.31438863,114.1831613,"Estate,Apartment 2 bedroom",Ho Man Tin,  Kwun Hei Court,陳遠禮 Ray Chan,https://i1.28hse.com/2018/12/762741_2018125459_tmb3.jpg,https://www.28hse.com/en/buy-property-741603.html,Century 21 Links Properties
14753,sell,14000000,0,3,982,742,Mid level,NO.1 MEI TIN ROAD,12/23/2018,22.3799086,114.1737278,"Estate,Apartment 3 bedroom",Tai Wai,  Festival CityPHASE I,潘彥丰 phoebus,https://i1.28hse.com/2018/12/760816_2018125950_tmb3.jpg,https://www.28hse.com/en/buy-property-739624.html,Midland Realty
